State,Company,City,Number of Workers,WARN Received Date,Effective Date,Closure/Layoff,Temporary/Permanent,Union,Region,County,Industry,Notes
Texas,Fluor - Port Neches,Port Neches,113,11/30/2020,01/29/2021,,,,South East Texas WDA,Jefferson,,
Texas,ConocoPhillips - 935 N.,Houston,,11/30/2020,02/01/2021,,,,Gulf Coast WDA,Harris,,
Texas,ConocoPhillips - Park Row,Houston,,11/30/2020,02/01/2021,,,,Gulf Coast WDA,Harris,,
Texas,Compass Group Eurest - Airport FWY,Fort Worth,2,11/24/2020,12/01/2020,,,,Tarrant County WDA,Tarrant,,
Texas,Compass Group Eurest - Hwy 360,Fort Worth,12,11/24/2020,12/01/2020,,,,Tarrant County WDA,Tarrant,,
Texas,Compass Group Eurest - American Blvd.,Fort Worth,2,11/24/2020,12/01/2020,,,,Tarrant County WDA,Tarrant,,
Texas,Compass Group Eurest - One Transformation Way,Fort Worth,4,11/24/2020,12/01/2020,,,,Tarrant County WDA,Tarrant,,
Texas,Compass Group Eurest,Fort Worth,32,11/24/2020,12/01/2020,,,,Tarrant County WDA,Tarrant,,
Texas,"Hilite Industries-Automotive, LLC",Carrollton,139,11/24/2020,01/19/2021,,,,Dallas County WDA,Dallas,,
Texas,Compass Group Eurest - 4501 Hwy 360,Fort Worth,37,11/24/2020,12/01/2020,,,,Tarrant County WDA,Tarrant,,
Texas,Tailored Shared Services,Houston,61,11/18/2020,08/21/2020,,,,Gulf Coast WDA,Harris,,
Texas,Southwest-Hobby Airport,Houston,35,11/18/2020,01/25/2021,,,,Gulf Coast WDA,Harris,,
Texas,Southwest - Dallas Lovefield Airport,Dallas,82,11/18/2020,01/25/2021,,,,Dallas County WDA,Dallas,,
Texas,XPO Logistics Supply-Lancaster,Lancaster,53,11/13/2020,01/10/2021,,,,Dallas County WDA,Dallas,,
Texas,Electronic Transaction Consultants,Richardson,68,11/12/2020,01/04/2021,,,,Dallas County WDA,Dallas,,
Texas,Sodexo-El Paso,El Paso,177,11/06/2020,03/01/2020,,,,Borderplexjobs WDA,El Paso,,
Texas,Southwest - Dallas Lovefield Airport,Dallas,8,11/06/2020,01/11/2021,,,,Dallas County WDA,Dallas,,
Texas,Southwest - William P. Hobby Airport,Houston,8,11/06/2020,01/11/2021,,,,Gulf Coast WDA,Harris,,
Texas,Sodexo-Austin,Austin,80,11/06/2020,03/01/2020,,,,Capital Area WDA,Travis,,
Texas,CDI HS - Muleshoe Center,Muleshoe,9,11/02/2020,12/31/2020,,,,South Plains WDA,Bailey,,
Texas,CDI HS - Central Office Admin,Laredo,13,11/02/2020,12/31/2020,,,,South Texas WDA,Webb,,
Texas,CDI HS - Alice Center,Alice,13,11/02/2020,12/31/2020,,,,Coastal Bend WDA,Jim Wells,,
Texas,CDI HS - Crystal City Satellite,Crystal City,10,11/02/2020,12/31/2020,,,,Middle Rio Grande WDA,Zavala,,
Texas,CDI HS - Eagle Pass II Center,Eagle Pass,20,11/02/2020,12/31/2020,,,,Middle Rio Grande WDA,Maverick,,
Texas,CDI HS - Eagle Pass I/T Center,Eagle Pass,25,11/02/2020,12/31/2020,,,,Middle Rio Grande WDA,Maverick,,
Texas,CDI HS - Falfurrias Center,Falfurrias,14,11/02/2020,12/31/2020,,,,Coastal Bend WDA,Brooks,,
Texas,CDI HS - Floydada Center,Floydada,9,11/02/2020,12/31/2020,,,,South Plains WDA,Floyd,,
Texas,CDI HS - Henry Bonilla Center,Laredo,13,11/02/2020,12/31/2020,,,,South Texas WDA,Webb,,
Texas,CDI HS - Laredo Norton Admin,Laredo,19,11/02/2020,12/31/2020,,,,South Texas WDA,Webb,,
Texas,CDI HS - Mathis Center,Mathis,15,11/02/2020,12/31/2020,,,,Coastal Bend WDA,San Patricio,,
Texas,CDI HS - Pearsall Center,Pearsall,10,11/02/2020,12/31/2020,,,,Alamo WDA,Frio,,
Texas,CDI HS - Plainview Center,Plainview,5,11/02/2020,12/31/2020,,,,South Plains WDA,Hale,,
Texas,CDI HS - Rio Grande City Center,Rio Grande City,25,11/02/2020,12/31/2020,,,,Lower Rio Grande Valley WDA,Starr,,
Texas,CDI HS - Roma Center,Roma,23,11/02/2020,12/31/2020,,,,Lower Rio Grande Valley WDA,Starr,,
Texas,CDI HS - Uvalde Center,Uvalde,12,11/02/2020,12/31/2020,,,,Middle Rio Grande WDA,Uvalde,,
Texas,CDI HS - Lubbock Center,Lubbock,14,11/02/2020,12/31/2020,,,,South Plains WDA,Lubbock,,
Texas,Alorica-Austin,Austin,712,10/29/2020,12/31/2020,,,,Capital Area WDA,Travis,,
Texas,Cheddar's Scratch Kitchen - McAllen,McAllen,52,10/28/2020,12/30/2020,,,,Lower Rio Grande Valley WDA,Hidalgo,,
Texas,Regal Cinema-Tomball,Tomball,51,10/27/2020,10/08/2020,,,,Gulf Coast WDA,Harris,,
Texas,Regal Cinema-Houston,Houston,49,10/27/2020,10/08/2020,,,,Gulf Coast WDA,Harris,,
Texas,VillaSport - Katy,Katy,43,10/27/2020,12/21/2020,,,,Gulf Coast WDA,Fort Bend,,
Texas,VillaSport - Cypress,Cypress,47,10/27/2020,12/21/2020,,,,Gulf Coast WDA,Harris,,
Texas,VillaSport,The Woodlands,48,10/27/2020,12/21/2020,,,,Gulf Coast WDA,Montgomery,,
Texas,Grand Hyatt Dallas-Ft Worth,DFW Airport,75,10/23/2020,03/22/2020,,,,Tarrant County WDA,Tarrant,,
Texas,"Remedy Applications, Inc.",Austin,82,10/22/2020,10/22/2020,,,,Capital Area WDA,Travis,,
Texas,Transform SR LLC - Round Rock,Round Rock,170,10/20/2020,12/12/2020,,,,Rural Capital WDA,Williamson,,
Texas,Methodist Southlake Hospital,Southlake,153,10/20/2020,12/19/2020,,,,Tarrant County WDA,Denton,,
Texas,Aramark-Whataburger Field,Corpus Ch,86,10/16/2020,10/16/2020,,,,Coastal Bend WDA,Nueces,,
Texas,Aramark-Minute Maid Park,Houston,751,10/16/2020,10/16/2020,,,,Gulf Coast WDA,Harris,,
Texas,Aramark-Cynthia Woods Mitchell Pavillion,The Woodlands,75,10/16/2020,10/16/2020,,,,Gulf Coast WDA,Montgomery,,
Texas,Hyatt Regency Hotel,Dallas,101,10/16/2020,03/18/2020,,,,Dallas County WDA,Dallas,,
Texas,Aramark - AT&T Center,San Antonio,287,10/16/2020,10/16/2020,,,,Alamo WDA,Bexar,,
Texas,Transocean Offshore Deepwater Drilling-Deepwater Asgard,Houston,100,10/15/2020,12/01/2020,,,,Gulf Coast WDA,Harris,,
Texas,Wyndham - Riverside Suites Sales,San Antonio,3,10/13/2020,09/18/2020,,,,Alamo WDA,Bexar,,
Texas,Turner Industries,Paris,190,10/13/2020,12/11/2020,,,,North East Texas WDA,Lamar,,
Texas,"Securitas Critical Infrastructure Services, Inc.",Glen Rose,142,10/05/2020,12/07/2020,,,,North Central Texas WDA,Somervell,,
Texas,The Expo Group Inc.,Irving,114,09/29/2020,03/11/2020,,,,Dallas County WDA,Dallas,,
Texas,Freeman Company-Davis St.,Dallas,33,09/18/2020,09/23/2020,,,,Dallas County WDA,Dallas,,
Texas,Freeman Audio Visual -San Antonio,San Antonio,1,09/18/2020,06/30/2020,,,,Alamo WDA,Bexar,,
Texas,Freeman Company -San Antonio,San Antonio,15,09/18/2020,06/30/2020,,,,Alamo WDA,Bexar,,
Texas,"Freeman Corporate, LLC",Dallas,28,09/18/2020,09/23/2020,,,,Dallas County WDA,Dallas,,
Texas,Freeman Digi Ventures,Dallas,3,09/18/2020,09/23/2020,,,,Dallas County WDA,Dallas,,
Texas,Freeman Digi Ventures-Davis St.,Dallas,2,09/18/2020,09/23/2020,,,,Dallas County WDA,Dallas,,
Texas,"Freeman Expositions, LLC",Dallas,21,09/18/2020,09/23/2020,,,,Dallas County WDA,Dallas,,
Texas,Freeman Expositions-Davis St.,Dallas,20,09/18/2020,09/23/2020,,,,Dallas County WDA,Dallas,,
Texas,Freeman Audio Visual,Dallas,57,09/18/2020,09/23/2020,,,,Dallas County WDA,Dallas,,
Texas,Freeman Company,Dallas,83,09/18/2020,09/23/2020,,,,Dallas County WDA,Dallas,,
Texas,Freeman Expositions,San Antonio,34,09/18/2020,06/30/2020,,,,Alamo WDA,Bexar,,
Texas,Sur La Table Store 17,Houston,10,09/17/2020,09/01/2020,,,,Gulf Coast WDA,Harris,,
Texas,P.F. Chang's -McAllen,McAllen,75,09/17/2020,03/01/2020,,,,Lower Rio Grande Valley WDA,Hidalgo,,
Texas,P.F. Chang's -Waco,Waco,75,09/17/2020,03/01/2020,,,,Heart of Texas WDA,McLennan,,
Texas,"P.F. Chang's -Colony,TX",The Colony,75,09/17/2020,03/01/2020,,,,North Central Texas WDA,Denton,,
Texas,"P.F. Chang's -Allen,TX",Allen,75,09/17/2020,03/01/2020,,,,North Central Texas WDA,Collin,,
Texas,P.F. Chang's -Basse Rd,San Antonio,75,09/17/2020,03/01/2020,,,,Alamo WDA,Bexar,,
Texas,Z Gallerie Store #68,Houston,9,09/04/2020,07/01/2020,,,,Gulf Coast WDA,Harris,,
Texas,Z Gallerie Store #51,Dallas,6,09/04/2020,07/01/2020,,,,Dallas County WDA,Dallas,,
Texas,JC Penney - Plano2 (Collin Creek Mall),Plano,144,09/04/2020,11/16/2020,,,,North Central Texas WDA,Collin,,
Texas,SeaWorld of Texas LLC dba SeaWorld San Antonio dba Aquatica San Antonio,San Antonio,242,09/04/2020,09/04/2020,,,,Alamo WDA,Bexar,,
Texas,Z Gallerie Store #17,Ft. Worth,5,09/04/2020,09/15/2020,,,,Tarrant County WDA,Tarrant,,
Texas,HPC Developer - Wild Oak Ranch Resort,San Antonio,34,09/02/2020,11/13/2020,,,,Alamo WDA,Bexar,,
Texas,HV Global Mgmt Corp. - Wild Oak Ranch Resort,San Antonio,66,09/02/2020,11/13/2020,,,,Alamo WDA,Bexar,,
Texas,HV Global Marketing Corp. - Wild Oak Ranch Resort,San Antonio,1,09/02/2020,11/13/2020,,,,Alamo WDA,Bexar,,
Texas,Live Nation-Austin,Austin,43,09/01/2020,05/01/2020,,,,Capital Area WDA,Travis,,
Texas,Live Nation-Pharr,Pharr,253,09/01/2020,05/01/2020,,,,Lower Rio Grande Valley WDA,Hidalgo,,
Texas,Live Nation-Dallas,Dallas,77,09/01/2020,04/01/2020,,,,Dallas County WDA,Dallas,,
Texas,Live Nation-W Loop St,Houston,51,09/01/2020,04/01/2020,,,,Gulf Coast WDA,Harris,,
Texas,Live Nation-Caroline St,Houston,85,09/01/2020,08/31/2020,,,,Gulf Coast WDA,Harris,,
Texas,Scoobeez - San Antonio,San Antonio,63,08/30/2020,11/01/2020,,,,Alamo WDA,Bexar,,
Texas,Scoobeez Inc-Farmers Branch,Farmers Branch,45,08/28/2020,11/01/2020,,,,Dallas County WDA,Dallas,,
Texas,"Scoobeez, Inc.-Ft. Worth",Ft. Worth,89,08/28/2020,11/01/2020,,,,Tarrant County WDA,Tarrant,,
Texas,"Scoobeez, Inc.-Garland",Garland,69,08/28/2020,11/01/2020,,,,Dallas County WDA,Dallas,,
Texas,"Scoobeez, Inc.-Austin",Austin,71,08/28/2020,11/01/2020,,,,Capital Area WDA,Travis,,
Texas,Avis Budget Car Rental-El Paso,El Paso,12,08/28/2020,04/01/2020,,,,Borderplexjobs WDA,El Paso,,
Texas,"CEC Entertainment, Inc.",Irving,95,08/28/2020,09/30/2020,,,,Dallas County WDA,Dallas,,
Texas,SW Hotels-Westin Galleria,Dallas,89,08/27/2020,10/30/2020,,,,Dallas County WDA,Dallas,,
Texas,GEO Secure Services - Eagle Pass,Eagle Pass,174,08/27/2020,10/27/2020,,,,Middle Rio Grande WDA,Maverick,,
Texas,JW Marriot Resort and SPA - San Antonio,San Antonio,461,08/27/2020,10/30/2020,,,,Alamo WDA,Bexar,,
Texas,Marriott Rivercenter Hotel,San Antonio,237,08/27/2020,10/30/2020,,,,Alamo WDA,Bexar,,
Texas,Marriott Riverwalk,San Antonio,45,08/27/2020,10/30/2020,,,,Alamo WDA,Bexar,,
Texas,Renaissance Dallas at Plano Legacy West Hotel,Plano,66,08/26/2020,10/30/2020,,,,North Central Texas WDA,Collin,,
Texas,Sheraton Gunter San Antonio,San Antonio,38,08/25/2020,10/23/2020,,,,Alamo WDA,Bexar,,
Texas,Hilton-Austin,Austin,77,08/20/2020,08/31/2020,,,,Capital Area WDA,Travis,,
Texas,"Exela Enterprise Solutions, LLC",Austin,81,08/20/2020,11/01/2020,,,,Capital Area WDA,Travis,,
Texas,"Smith Industries, LLC",Midland,72,08/18/2020,08/31/2020,,,,Permian Basin WDA,Midland,,
Texas,Rex Staffing LLC-Country Fresh Products,Houston,310,08/13/2020,10/11/2020,,,,Gulf Coast WDA,Harris,,
Texas,"IPIC Theaters, LLC",Austin,37,08/13/2020,08/13/2020,,,,Capital Area WDA,Travis,,
Texas,Yoga Works - Uptown,Houston,24,08/12/2020,03/17/2020,,,,Gulf Coast WDA,Fort Bend,,
Texas,HMS Host - San Antonio,San Antonio,121,08/12/2020,10/15/2020,,,,Alamo WDA,Bexar,,
Texas,"Seadrill Americas, Inc.",Houston,168,08/11/2020,10/01/2020,,,,Gulf Coast WDA,Harris,,
